---------------------------------------------
Log C:\Users\nomisum\Documents\My Games\ArmaReforger\logs\logs_2026-01-03_11-48-06\console.log started at 2026-01-03 11:48:06 (2026-01-03 10:48:06 UTC)

11:48:06.272 ENGINE       : FileSystem: Adding relative directory 'C:\Users\nomisum\Documents\My Games\ArmaReforger\logs\logs_2026-01-03_11-48-06' to filesystem under name logs
11:48:06.272 ENGINE       : FileSystem: Adding relative directory 'C:\Users\nomisum\Documents\My Games\ArmaReforger\profile' to filesystem under name profile
11:48:06.274 ENGINE       : Initializing engine, version 187305
11:48:07.413 ENGINE       : Addon dirs:
11:50:03.315 SCRIPT       : [GRAD BC Supply Listener] New balance: 700/1000
11:50:03.315 SCRIPT       : ========================================
11:50:03.385 SCRIPT       : ========================================
11:50:03.385 SCRIPT       : [GRAD BC Supply Listener] Vehicle spawned!
11:50:03.385 SCRIPT       : [GRAD BC Supply Listener] Vehicle: Vehicle<0x0000020710F475A0> @"ENTITY:4611686018427389284" ('Vehicle','Assets/Vehicles/Wheeled/M923A1/M923A1_BASE.xob') at <7452.598145 -8.882147 3652.783936> @"{36BDCC88B17B3BFA}Prefabs/Vehicles/Wheeled/M923A1/M923A1_command.et"
11:50:03.385 SCRIPT       : [GRAD BC Supply Listener] Position: <7452.6,-8.88215,3652.78>
11:50:03.385 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 0m
11:50:03.385 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 1000.58m
11:50:03.385 SCRIPT       : [GRAD BC Supply Listener] Found nearby combox (0m away)
11:50:03.385 SCRIPT       : [GRAD BC Supply Listener] Deducting 100 supplies...
11:50:03.385 SCRIPT       : [GRAD BC Supply] Deducted 100 supplies. Remaining: 900/1000
11:50:03.385 SCRIPT       : [GRAD BC Supply Listener] Deduction result: 1
11:50:03.385 SCRIPT       : [GRAD BC Supply Listener] New balance: 900/1000
11:50:03.385 SCRIPT       : ========================================
11:50:05.321 WORLD        : UpdateEntities
11:50:05.321  RPL          : rpl::Pip::ProcessNetToGame
11:50:05.321   ENTITY       : SpawnEntityInPrefab @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:05.321    WORLD        : InitEntities 'world'
11:50:05.321     ENTITY       : Init entity @"ENTITY:4611686018427389399" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7451.514160 22.879999 4665.312012> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:05.322      SCRIPT       : [GRAD BC Supply] Vehicle EOnInit: Vehicle<0x000002070BDAC468> @"ENTITY:4611686018427389399" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7451.514160 22.879999 4665.312012> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:05.417 SCRIPT       : ========================================
11:50:05.417 SCRIPT       : [GRAD BC Supply Listener] Vehicle spawned!
11:50:05.418 SCRIPT       : [GRAD BC Supply Listener] Vehicle: Vehicle<0x000002070BDAC468> @"ENTITY:4611686018427389399" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7451.514160 21.180000 4665.321777> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:05.418 SCRIPT       : [GRAD BC Supply Listener] Position: <7451.51,21.18,4665.32>
11:50:05.418 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 1012.96m
11:50:05.418 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 12.4885m
11:50:05.418 SCRIPT       : [GRAD BC Supply Listener] Found nearby combox (12.4885m away)
11:50:05.418 SCRIPT       : [GRAD BC Supply Listener] Deducting 100 supplies...
11:50:05.418 SCRIPT       : [GRAD BC Supply] Deducted 100 supplies. Remaining: 600/1000
11:50:05.418 SCRIPT       : [GRAD BC Supply Listener] Deduction result: 1
11:50:05.418 SCRIPT       : [GRAD BC Supply Listener] New balance: 600/1000
11:50:05.418 SCRIPT       : ========================================
11:50:06.400 SCRIPT       : GRAD_BC_Gamestate: hiding m_text
11:50:07.053 SCRIPT       : GRAD_BC_Gamestate: hiding m_text
11:50:07.053 SCRIPT       : GRAD_BC_Logo: hiding m_logo
11:50:07.083 WORLD        : UpdateEntities
11:50:07.083  RPL          : rpl::Pip::ProcessNetToGame
11:50:07.083   ENTITY       : SpawnEntityInPrefab @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:07.083    WORLD        : InitEntities 'world'
11:50:07.083     ENTITY       : Init entity @"ENTITY:4611686018427389500" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7446.268066 22.859999 4664.224121> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:07.083      SCRIPT       : [GRAD BC Supply] Vehicle EOnInit: Vehicle<0x000002070BDAC5D0> @"ENTITY:4611686018427389500" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7446.268066 22.859999 4664.224121> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:07.185 SCRIPT       : ========================================
11:50:07.185 SCRIPT       : [GRAD BC Supply Listener] Vehicle spawned!
11:50:07.185 SCRIPT       : [GRAD BC Supply Listener] Vehicle: Vehicle<0x000002070BDAC5D0> @"ENTITY:4611686018427389500" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7446.268066 22.840000 4664.224121> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:07.185 SCRIPT       : [GRAD BC Supply Listener] Position: <7446.27,22.84,4664.22>
11:50:07.185 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 1011.95m
11:50:07.185 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 13.0193m
11:50:07.185 SCRIPT       : [GRAD BC Supply Listener] Found nearby combox (13.0193m away)
11:50:07.185 SCRIPT       : [GRAD BC Supply Listener] Deducting 100 supplies...
11:50:07.185 SCRIPT       : [GRAD BC Supply] Deducted 100 supplies. Remaining: 500/1000
11:50:07.185 SCRIPT       : [GRAD BC Supply Listener] Deduction result: 1
11:50:07.185 SCRIPT       : [GRAD BC Supply Listener] New balance: 500/1000
11:50:07.185 SCRIPT       : ========================================
11:50:08.224 WORLD        : UpdateEntities
11:50:08.224  RPL          : rpl::Pip::ProcessNetToGame
11:50:08.224   ENTITY       : SpawnEntityInPrefab @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:08.224    WORLD        : InitEntities 'world'
11:50:08.224     ENTITY       : Init entity @"ENTITY:4611686018427389592" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7445.049805 22.519999 4658.175781> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:08.224      SCRIPT       : [GRAD BC Supply] Vehicle EOnInit: Vehicle<0x000002070BDAC738> @"ENTITY:4611686018427389592" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7445.049805 22.519999 4658.175781> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:08.326 SCRIPT       : ========================================
11:50:08.326 SCRIPT       : [GRAD BC Supply Listener] Vehicle spawned!
11:50:08.326 SCRIPT       : [GRAD BC Supply Listener] Vehicle: Vehicle<0x000002070BDAC738> @"ENTITY:4611686018427389592" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7445.145996 20.820000 4658.186035> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:08.326 SCRIPT       : [GRAD BC Supply Listener] Position: <7445.15,20.82,4658.19>
11:50:08.326 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 1005.88m
11:50:08.326 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 9.19285m
11:50:08.326 SCRIPT       : [GRAD BC Supply Listener] Found nearby combox (9.19285m away)
11:50:08.326 SCRIPT       : [GRAD BC Supply Listener] Deducting 100 supplies...
11:50:08.326 SCRIPT       : [GRAD BC Supply] Deducted 100 supplies. Remaining: 400/1000
11:50:08.326 SCRIPT       : [GRAD BC Supply Listener] Deduction result: 1
11:50:08.326 SCRIPT       : [GRAD BC Supply Listener] New balance: 400/1000
11:50:08.326 SCRIPT       : ========================================
11:50:09.654 WORLD        : UpdateEntities
11:50:09.654  RPL          : rpl::Pip::ProcessNetToGame
11:50:09.654   ENTITY       : SpawnEntityInPrefab @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:09.654    WORLD        : InitEntities 'world'
11:50:09.654     ENTITY       : Init entity @"ENTITY:4611686018427389690" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7445.312012 22.320000 4649.917969> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:09.654      SCRIPT       : [GRAD BC Supply] Vehicle EOnInit: Vehicle<0x000002070BDAC8A0> @"ENTITY:4611686018427389690" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7445.312012 22.320000 4649.917969> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:09.757 SCRIPT       : ========================================
11:50:09.757 SCRIPT       : [GRAD BC Supply Listener] Vehicle spawned!
11:50:09.757 SCRIPT       : [GRAD BC Supply Listener] Vehicle: Vehicle<0x000002070BDAC8A0> @"ENTITY:4611686018427389690" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7445.312012 22.308714 4649.917969> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:09.757 SCRIPT       : [GRAD BC Supply Listener] Position: <7445.31,22.3087,4649.92>
11:50:09.757 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 997.706m
11:50:09.757 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 7.88946m
11:50:09.757 SCRIPT       : [GRAD BC Supply Listener] Found nearby combox (7.88946m away)
11:50:09.757 SCRIPT       : [GRAD BC Supply Listener] Deducting 100 supplies...
11:50:09.757 SCRIPT       : [GRAD BC Supply] Deducted 100 supplies. Remaining: 300/1000
11:50:09.757 SCRIPT       : [GRAD BC Supply Listener] Deduction result: 1
11:50:09.757 SCRIPT       : [GRAD BC Supply Listener] New balance: 300/1000
11:50:09.757 SCRIPT       : ========================================
11:50:12.057 WORLD        : UpdateEntities
11:50:12.057  RPL          : rpl::Pip::ProcessNetToGame
11:50:12.057   ENTITY       : SpawnEntityInPrefab @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:12.057    WORLD        : InitEntities 'world'
11:50:12.057     ENTITY       : Init entity @"ENTITY:4611686018427389801" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7451.914062 21.920000 4639.286133> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:12.057      SCRIPT       : [GRAD BC Supply] Vehicle EOnInit: Vehicle<0x000002070BDACA08> @"ENTITY:4611686018427389801" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7451.914062 21.920000 4639.286133> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:12.159 SCRIPT       : ========================================
11:50:12.159 SCRIPT       : [GRAD BC Supply Listener] Vehicle spawned!
11:50:12.159 SCRIPT       : [GRAD BC Supply Listener] Vehicle: Vehicle<0x000002070BDACA08> @"ENTITY:4611686018427389801" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7451.914062 21.900000 4639.286133> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:12.159 SCRIPT       : [GRAD BC Supply Listener] Position: <7451.91,21.9,4639.29>
11:50:12.159 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 987.129m
11:50:12.159 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 13.6275m
11:50:12.159 SCRIPT       : [GRAD BC Supply Listener] Found nearby combox (13.6275m away)
11:50:12.159 SCRIPT       : [GRAD BC Supply Listener] Deducting 100 supplies...
11:50:12.159 SCRIPT       : [GRAD BC Supply] Deducted 100 supplies. Remaining: 200/1000
11:50:12.159 SCRIPT       : [GRAD BC Supply Listener] Deduction result: 1
11:50:12.159 SCRIPT       : [GRAD BC Supply Listener] New balance: 200/1000
11:50:12.159 SCRIPT       : ========================================
11:50:19.321 WORLD        : UpdateEntities
11:50:19.321  RPL          : rpl::Pip::ProcessNetToGame
11:50:19.321   ENTITY       : SpawnEntityInPrefab @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:19.321    WORLD        : InitEntities 'world'
11:50:19.321     ENTITY       : Init entity @"ENTITY:4611686018427389983" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7456.848145 22.779999 4661.622070> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:19.321      SCRIPT       : [GRAD BC Supply] Vehicle EOnInit: Vehicle<0x000002070BDACB70> @"ENTITY:4611686018427389983" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7456.848145 22.779999 4661.622070> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:19.422 SCRIPT       : ========================================
11:50:19.422 SCRIPT       : [GRAD BC Supply Listener] Vehicle spawned!
11:50:19.422 SCRIPT       : [GRAD BC Supply Listener] Vehicle: Vehicle<0x000002070BDACB70> @"ENTITY:4611686018427389983" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7456.848145 22.760000 4661.622070> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:19.422 SCRIPT       : [GRAD BC Supply Listener] Position: <7456.85,22.76,4661.62>
11:50:19.422 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 1009.34m
11:50:19.422 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 9.75253m
11:50:19.422 SCRIPT       : [GRAD BC Supply Listener] Found nearby combox (9.75253m away)
11:50:19.422 SCRIPT       : [GRAD BC Supply Listener] Deducting 100 supplies...
11:50:19.422 SCRIPT       : [GRAD BC Supply] Deducted 100 supplies. Remaining: 100/1000
11:50:19.422 SCRIPT       : [GRAD BC Supply Listener] Deduction result: 1
11:50:19.422 SCRIPT       : [GRAD BC Supply Listener] New balance: 100/1000
11:50:19.422 SCRIPT       : ========================================
11:50:23.291 WORLD        : UpdateEntities
11:50:23.291  RPL          : rpl::Pip::ProcessNetToGame
11:50:23.291   ENTITY       : SpawnEntityInPrefab @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:23.291    WORLD        : InitEntities 'world'
11:50:23.291     ENTITY       : Init entity @"ENTITY:4611686018427390112" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7456.335938 23.000000 4670.291992> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:23.291      SCRIPT       : [GRAD BC Supply] Vehicle EOnInit: Vehicle<0x000002070BDACCD8> @"ENTITY:4611686018427390112" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7456.335938 23.000000 4670.291992> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:23.398 SCRIPT       : ========================================
11:50:23.398 SCRIPT       : [GRAD BC Supply Listener] Vehicle spawned!
11:50:23.398 SCRIPT       : [GRAD BC Supply Listener] Vehicle: Vehicle<0x000002070BDACCD8> @"ENTITY:4611686018427390112" ('Vehicle','Assets/Vehicles/Wheeled/UAZ469/UAZ469_base.xob') at <7456.335938 22.987135 4670.291992> @"{16A674FE31B0921C}Prefabs/Vehicles/Wheeled/UAZ469/UAZ469_uncovered.et"
11:50:23.400 SCRIPT       : [GRAD BC Supply Listener] Position: <7456.34,22.9871,4670.29>
11:50:23.400 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 1017.63m
11:50:23.400 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 17.8322m
11:50:23.400 SCRIPT       : [GRAD BC Supply Listener] Found nearby combox (17.8322m away)
11:50:23.400 SCRIPT       : [GRAD BC Supply Listener] Deducting 100 supplies...
11:50:23.400 SCRIPT       : [GRAD BC Supply] Deducted 100 supplies. Remaining: 0/1000
11:50:23.400 SCRIPT       : [GRAD BC Supply Listener] Deduction result: 1
11:50:23.400 SCRIPT       : [GRAD BC Supply Listener] New balance: 0/1000
11:50:23.400 SCRIPT       : ========================================
11:50:27.429 WORLD        : UpdateEntities
11:50:27.429  RPL          : rpl::Pip::ProcessNetToGame
11:50:27.429   ENTITY       : SpawnEntityInPrefab @"{16C1F16C9B053801}Prefabs/Vehicles/Wheeled/Ural4320/Ural4320_transport.et"
11:50:27.429    WORLD        : InitEntities 'world'
11:50:27.429     ENTITY       : Init entity @"ENTITY:4611686018427390265" ('Vehicle','Assets/Vehicles/Wheeled/Ural4320/Ural_4320_base.xob') at <7453.877930 23.160000 4677.644043> @"{16C1F16C9B053801}Prefabs/Vehicles/Wheeled/Ural4320/Ural4320_transport.et"
11:50:27.429      SCRIPT       : [GRAD BC Supply] Vehicle EOnInit: Vehicle<0x000002070BDACE40> @"ENTITY:4611686018427390265" ('Vehicle','Assets/Vehicles/Wheeled/Ural4320/Ural_4320_base.xob') at <7453.877930 23.160000 4677.644043> @"{16C1F16C9B053801}Prefabs/Vehicles/Wheeled/Ural4320/Ural4320_transport.et"
11:50:27.546 SCRIPT       : ========================================
11:50:27.546 SCRIPT       : [GRAD BC Supply Listener] Vehicle spawned!
11:50:27.546 SCRIPT       : [GRAD BC Supply Listener] Vehicle: Vehicle<0x000002070BDACE40> @"ENTITY:4611686018427390265" ('Vehicle','Assets/Vehicles/Wheeled/Ural4320/Ural_4320_base.xob') at <7453.877930 23.148949 4677.644043> @"{16C1F16C9B053801}Prefabs/Vehicles/Wheeled/Ural4320/Ural4320_transport.et"
11:50:27.546 SCRIPT       : [GRAD BC Supply Listener] Position: <7453.88,23.1489,4677.64>
11:50:27.546 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 1025m
11:50:27.546 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 24.8177m
11:50:27.546 SCRIPT       : [GRAD BC Supply Listener] Found nearby combox (24.8177m away)
11:50:27.546 SCRIPT       : [GRAD BC Supply Listener] Deducting 100 supplies...
11:50:27.546 SCRIPT    (W): [GRAD BC Supply] Cannot deduct 100 - only have 0!
11:50:27.546 SCRIPT       : [GRAD BC Supply Listener] Deduction result: 0
11:50:27.546 SCRIPT       : [GRAD BC Supply Listener] New balance: 0/1000
11:50:27.546 SCRIPT       : ========================================
11:50:28.928 WORLD        : UpdateEntities
11:50:28.928  RPL          : rpl::Pip::ProcessNetToGame
11:50:28.928   ENTITY       : SpawnEntityInPrefab @"{16C1F16C9B053801}Prefabs/Vehicles/Wheeled/Ural4320/Ural4320_transport.et"
11:50:28.928    WORLD        : InitEntities 'world'
11:50:28.928     ENTITY       : Init entity @"ENTITY:4611686018427390394" ('Vehicle','Assets/Vehicles/Wheeled/Ural4320/Ural_4320_base.xob') at <7446.604004 23.180000 4677.237793> @"{16C1F16C9B053801}Prefabs/Vehicles/Wheeled/Ural4320/Ural4320_transport.et"
11:50:28.928      SCRIPT       : [GRAD BC Supply] Vehicle EOnInit: Vehicle<0x000002070BDACFA8> @"ENTITY:4611686018427390394" ('Vehicle','Assets/Vehicles/Wheeled/Ural4320/Ural_4320_base.xob') at <7446.604004 23.180000 4677.237793> @"{16C1F16C9B053801}Prefabs/Vehicles/Wheeled/Ural4320/Ural4320_transport.et"
11:50:29.045 SCRIPT       : ========================================
11:50:29.045 SCRIPT       : [GRAD BC Supply Listener] Vehicle spawned!
11:50:29.045 SCRIPT       : [GRAD BC Supply Listener] Vehicle: Vehicle<0x000002070BDACFA8> @"ENTITY:4611686018427390394" ('Vehicle','Assets/Vehicles/Wheeled/Ural4320/Ural_4320_base.xob') at <7446.604004 21.480000 4677.259766> @"{16C1F16C9B053801}Prefabs/Vehicles/Wheeled/Ural4320/Ural4320_transport.et"
11:50:29.045 SCRIPT       : [GRAD BC Supply Listener] Position: <7446.6,21.48,4677.26>
11:50:29.045 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 1024.58m
11:50:29.045 SCRIPT       : [GRAD BC Supply Listener] Combox distance: 25.0928m
11:50:29.045 SCRIPT       : [GRAD BC Supply Listener] Found nearby combox (25.0928m away)
11:50:29.045 SCRIPT       : [GRAD BC Supply Listener] Deducting 100 supplies...
11:50:29.045 SCRIPT    (W): [GRAD BC Supply] Cannot deduct 100 - only have 0!
11:50:29.045 SCRIPT       : [GRAD BC Supply Listener] Deduction result: 0
11:50:29.045 SCRIPT       : [GRAD BC Supply Listener] New balance: 0/1000
11:50:29.045 SCRIPT       : ========================================
